Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
-12.09,77.25,40.5,179.06,-7.75,-9.52,-6.13,58.7,80.31,79.56,207.98,0.0,18.75,128.45,0.0,0.0
-10.96,74.88,94.25,411.88,-7.79,-9.22,-5.94,60.35,78.65,82.38,91.11,0.0,84.91,10.25,0.0,0.4
-9.65,66.75,149.69,383.75,-8.87,-8.7,-5.77,68.02,75.08,82.78,21.83,0.0,139.28,0.0,0.0,2.06
-8.45,59.88,173.94,302.12,-9.06,-7.87,-4.24,69.2,75.49,76.07,6.65,0.0,180.39,0.0,0.0,4.07
-8.38,58.62,94.44,44.38,-10.18,-8.35,-3.31,75.54,85.43,74.94,0.0,0.0,210.73,0.0,0.0,8.18
-8.22,59.0,236.62,114.94,-9.83,-7.53,-2.48,76.36,83.0,73.45,0.0,0.0,214.49,0.0,0.0,7.44
-7.81,59.0,206.94,127.81,-9.54,-7.54,-4.02,80.41,84.18,72.21,0.0,0.0,152.5,0.0,0.0,1.88
-8.01,61.5,89.44,10.06,-9.18,-7.74,-4.17,78.45,83.38,58.41,0.0,0.0,105.47,0.0,0.0,0.98
-8.64,66.75,22.25,0.0,-8.73,-7.37,-3.46,75.23,81.27,52.4,0.0,0.0,82.98,0.0,0.0,3.67
-9.34,70.88,6.5,0.0,-8.16,-7.26,-2.6,77.12,80.64,51.4,0.0,0.0,12.4,0.0,0.0,0.33
-9.91,73.88,0.0,0.0,-8.19,-7.58,-4.94,84.47,85.44,61.2,0.0,0.0,0.0,0.0,0.0,0.0
-9.91,76.88,0.0,0.0,-7.7,-6.89,-4.01,84.0,83.58,56.16,0.0,0.63,0.0,0.0,0.0,0.0
-9.55,80.5,0.0,0.0,-7.61,-6.65,-4.37,84.59,82.78,54.77,0.0,18.09,0.0,0.0,0.0,0.0
-9.15,78.25,0.0,0.0,-7.66,-6.28,-5.22,82.94,84.5,53.78,0.0,82.92,0.0,0.0,0.39,0.0
-8.75,75.38,0.0,0.0,-7.56,-5.75,-5.08,82.38,82.7,49.35,0.0,139.42,0.0,0.0,2.06,0.0
-8.41,78.75,0.0,0.0,-7.41,-4.58,-4.47,81.57,78.03,54.68,0.0,176.17,0.0,0.0,3.98,0.0
-8.05,83.5,0.0,0.0,-7.42,-3.75,-7.02,84.47,77.47,83.28,0.0,204.46,0.0,0.0,7.93,0.0
-7.84,85.0,0.0,0.0,-7.06,-3.06,-6.15,84.6,76.72,81.66,0.63,206.37,0.0,0.0,7.16,0.0
-7.67,85.0,0.0,0.0,-6.92,-3.6,-6.74,84.39,70.17,81.22,17.77,157.38,0.0,0.0,1.94,0.0
-7.6,82.5,0.0,0.0,-6.45,-3.62,-9.06,85.56,56.27,91.41,81.93,110.01,0.0,0.38,1.02,0.0
-7.72,83.5,0.0,0.0,-5.75,-3.31,-9.06,82.66,51.82,88.2,139.49,83.93,0.0,2.06,3.71,0.0
-7.55,82.5,0.0,0.0,-4.75,-3.07,-8.44,79.02,53.26,82.17,174.05,12.01,0.0,3.93,0.32,0.0
-7.28,83.5,0.0,0.0,-3.97,-4.43,-8.91,78.73,59.1,83.25,201.33,0.0,0.0,7.81,0.0,0.0
-7.2,85.62,0.62,0.0,-3.34,-4.19,-8.51,78.36,56.89,80.03,202.31,0.0,5.17,7.02,0.0,8.07
-7.14,86.0,17.44,0.0,-3.39,-4.53,-8.59,69.14,55.45,82.87,159.81,0.0,50.94,1.97,0.0,68.8
-6.6,86.62,80.94,0.38,-3.34,-5.13,-7.08,55.19,53.45,64.85,112.29,0.0,126.02,1.04,0.0,142.79
-5.74,82.62,139.56,2.06,-3.23,-5.27,-7.75,51.54,50.05,59.57,84.4,0.0,166.31,3.73,0.0,237.88
-4.9,80.0,171.94,3.88,-3.31,-5.15,-4.36,54.19,57.65,44.09,11.82,0.0,202.78,0.32,0.0,474.24
-4.16,80.0,198.19,7.69,-4.17,-6.57,-2.71,58.05,80.77,37.42,0.0,0.0,151.98,0.0,0.0,754.57
-3.59,80.0,198.25,6.88,-4.27,-6.42,-3.26,57.26,83.33,37.35,0.0,0.0,163.47,0.0,0.0,546.22
-3.21,68.12,162.25,2.0,-4.62,-7.05,-2.35,55.78,83.11,34.27,0.0,0.0,217.02,0.0,0.0,179.95
-3.1,54.12,114.56,1.06,-5.09,-8.53,-2.06,53.28,88.2,33.64,0.0,0.0,168.64,0.0,0.0,288.19
-3.16,51.25,84.88,3.75,-5.37,-8.79,-2.4,50.4,86.6,36.51,0.0,0.0,97.52,0.0,0.0,352.93
-3.51,55.12,11.62,0.31,-5.5,-8.67,-4.24,59.13,83.59,43.71,0.0,0.0,47.01,0.0,0.0,210.53
-3.95,57.0,0.0,0.0,-6.34,-9.06,-3.5,79.51,84.12,41.85,0.0,0.0,0.0,0.0,0.0,0.0
-4.35,57.62,0.0,0.0,-6.56,-8.92,-5.19,84.17,82.52,47.29,0.0,5.02,0.0,0.0,7.84,0.0
-4.69,56.12,0.0,0.0,-7.21,-8.77,-4.62,84.05,83.93,46.5,0.0,50.31,0.0,0.0,67.96,0.0
-5.05,53.12,0.0,0.0,-8.27,-7.59,-5.07,86.6,67.42,47.97,0.0,121.7,0.0,0.0,137.89,0.0
-5.45,50.75,0.0,0.0,-8.66,-7.3,-7.56,85.8,57.78,58.17,0.0,171.97,0.0,0.0,245.97,0.0
-5.79,60.62,0.0,0.0,-8.79,-4.93,-7.81,84.29,46.04,59.73,0.0,195.14,0.0,0.0,456.37,0.0
-6.15,78.25,0.0,0.0,-9.13,-3.36,-8.29,84.56,39.33,63.03,0.0,145.52,0.0,0.0,722.51,0.0
-6.68,85.0,0.0,0.0,-9.12,-2.98,-7.39,83.76,36.61,59.08,4.95,166.96,0.0,7.73,557.86,0.0
-7.34,85.0,0.0,0.0,-8.85,-2.29,-7.9,84.47,34.13,58.77,50.0,217.89,0.0,67.54,180.66,0.0
-8.04,85.0,0.0,0.0,-7.85,-2.13,-10.27,68.71,33.82,70.25,119.54,167.76,0.0,135.45,286.69,0.0
-8.55,85.0,0.0,0.0,-7.08,-2.39,-9.0,56.89,36.51,64.64,174.79,97.54,0.0,250.02,352.99,0.0
-8.89,85.0,0.0,0.0,-5.22,-3.56,-10.07,47.02,41.79,71.15,191.32,49.51,0.0,447.43,221.71,0.0
-9.19,85.0,0.0,0.0,-3.68,-3.67,-8.83,40.29,42.36,65.26,142.29,0.0,0.0,706.47,0.0,0.0
-9.3,85.0,4.88,7.62,-2.83,-4.87,-10.74,36.25,46.27,75.72,168.7,0.0,4.31,563.68,0.0,16.51
-8.93,85.0,49.69,67.12,-2.26,-4.91,-9.77,34.07,47.5,72.75,218.32,0.0,47.97,181.02,0.0,121.16
-8.07,70.0,117.38,133.0,-2.17,-5.44,-8.99,33.91,49.3,71.21,167.32,0.0,111.6,285.94,0.0,83.14
-6.89,56.0,177.62,254.06,-2.39,-6.95,-7.56,36.5,55.83,65.04,97.55,0.0,149.19,353.03,0.0,163.55
-5.46,48.0,187.5,438.5,-3.23,-7.37,-7.66,40.84,57.99,68.03,50.75,0.0,142.68,227.29,0.0,609.86
-3.96,41.25,139.06,690.44,-3.76,-7.95,-5.25,42.62,61.57,59.64,0.0,0.0,155.91,0.0,0.0,665.3
-2.71,35.88,170.44,569.5,-4.72,-7.78,-4.63,45.76,60.85,61.61,0.0,0.0,217.24,0.0,0.0,346.47
-2.24,34.0,218.75,181.38,-5.06,-8.3,-4.06,48.0,60.57,59.87,0.0,0.0,180.72,0.0,0.0,392.41
-2.2,34.0,166.88,285.19,-5.62,-9.72,-2.05,49.96,67.68,48.9,0.0,0.0,163.37,0.0,0.0,414.83
-2.39,36.5,97.56,353.06,-6.64,-9.3,-3.94,54.67,66.13,55.23,0.0,0.0,100.1,0.0,0.0,68.86
-2.94,39.88,52.0,232.88,-7.16,-9.94,-3.19,57.12,70.52,51.62,0.0,0.0,35.39,0.0,0.0,3.83
-3.83,42.88,0.0,0.0,-7.79,-9.45,-4.83,60.85,68.44,59.01,0.0,0.0,0.0,0.0,0.0,0.0
-4.58,45.25,0.0,0.0,-7.98,-10.44,-5.26,61.73,74.17,59.25,0.0,4.4,0.0,0.0,16.88,0.0
-5.18,48.5,0.0,0.0,-8.51,-9.8,-5.08,61.48,72.87,60.17,0.0,47.89,0.0,0.0,120.96,0.0
-5.78,50.62,0.0,0.0,-9.45,-8.98,-4.16,66.4,71.17,57.91,0.0,111.68,0.0,0.0,83.19,0.0
-6.38,53.5,0.0,0.0,-9.46,-7.94,-4.32,66.88,66.9,60.05,0.0,145.37,0.0,0.0,159.37,0.0
-6.97,56.25,0.0,0.0,-9.87,-7.17,-6.43,70.2,65.83,69.96,0.0,147.99,0.0,0.0,632.58,0.0
-7.64,60.12,0.0,0.0,-9.76,-5.04,-4.04,70.03,58.76,60.84,0.0,158.36,0.0,0.0,675.74,0.0
-8.15,62.62,0.0,0.0,-10.29,-4.18,-4.28,73.4,59.74,61.2,4.45,224.72,0.0,17.07,358.39,0.0
-8.68,62.38,0.0,0.0,-9.81,-3.64,-6.41,72.94,58.19,71.01,47.85,186.46,0.0,120.85,404.86,0.0
-9.21,65.12,0.0,0.0,-8.97,-2.53,-4.99,71.14,50.7,64.9,111.71,158.13,0.0,83.22,401.51,0.0
-9.59,67.62,0.0,0.0,-8.13,-3.63,-5.57,67.82,54.05,67.62,143.47,102.43,0.0,157.28,70.46,0.0
-9.82,69.88,0.0,0.0,-6.93,-3.72,-4.68,64.72,53.75,64.28,150.65,34.13,0.0,643.95,3.7,0.0
-10.03,71.62,0.0,0.0,-4.93,-5.03,-4.19,58.32,59.88,65.88,159.59,0.0,0.0,680.97,0.0,0.0
-10.16,72.62,4.5,17.25,-3.95,-5.41,-3.86,58.81,59.87,65.36,228.45,0.0,4.78,364.35,0.0,22.9
-9.82,73.0,47.81,120.75,-3.43,-5.3,-3.32,57.34,61.14,60.4,189.32,0.0,51.92,411.09,0.0,164.44
-8.97,71.12,111.75,83.25,-2.77,-4.82,-2.22,51.6,60.96,56.89,155.5,0.0,133.46,394.85,0.0,152.24
-8.29,68.75,141.56,155.19,-3.47,-4.88,-2.05,53.47,62.65,56.42,103.59,0.0,190.04,71.26,0.0,141.88
-6.72,63.62,153.31,655.31,-3.99,-5.86,-0.16,54.82,67.35,45.1,33.51,0.0,238.31,3.63,0.0,190.46
-4.84,57.88,160.81,686.19,-5.13,-4.69,0.9,60.31,63.98,36.88,0.0,0.0,210.54,0.0,0.0,313.63
-3.76,57.88,232.19,370.31,-5.48,-4.78,2.89,60.19,63.54,32.42,0.0,0.0,235.25,0.0,0.0,299.32
-3.25,56.5,192.19,417.31,-5.41,-5.72,4.43,61.63,67.81,29.73,0.0,0.0,267.23,0.0,0.0,197.36
-2.98,52.5,152.88,388.19,-5.15,-4.93,5.34,62.48,64.64,28.18,0.0,0.0,218.18,0.0,0.0,162.64
-3.34,52.88,104.75,72.06,-5.16,-5.11,4.48,63.95,65.5,30.15,0.0,0.0,126.76,0.0,0.0,160.72
-4.22,55.88,32.88,3.56,-5.58,-4.61,3.54,66.05,63.95,32.78,0.0,0.0,43.82,0.0,0.0,154.47
-5.22,60.75,0.0,0.0,-5.02,-4.32,2.01,65.55,66.5,38.21,0.0,0.0,2.8,0.0,0.0,11.5
-5.54,60.5,0.0,0.0,-5.03,-4.11,2.52,64.71,66.56,40.52,0.0,4.7,0.0,0.0,22.51,0.0
-5.5,62.12,0.0,0.0,-5.38,-3.5,1.55,66.22,61.2,45.58,0.0,51.27,0.0,0.0,162.38,0.0
-5.44,64.0,0.0,0.0,-4.9,-2.32,1.06,64.51,57.32,47.82,0.0,132.48,0.0,0.0,151.12,0.0
-5.4,65.25,0.0,0.0,-4.87,-1.45,-1.19,64.44,54.21,58.54,0.0,198.87,0.0,0.0,148.47,0.0
-5.34,64.75,0.0,0.0,-4.57,0.22,-1.92,63.78,43.93,61.67,0.0,245.25,0.0,0.0,196.01,0.0
-5.3,67.12,0.0,0.0,-4.38,1.49,-1.76,66.81,35.44,59.9,0.0,220.27,0.0,0.0,328.12,0.0
-5.24,65.88,0.0,0.0,-4.23,3.06,-2.66,67.15,32.02,63.85,4.66,238.31,0.0,22.31,303.22,0.0
-5.08,64.62,0.0,0.0,-3.59,4.2,-7.11,61.6,30.24,88.44,50.95,262.93,0.0,161.34,194.18,0.0
-4.88,64.38,0.0,0.0,-2.38,4.78,-6.71,57.53,29.4,79.17,131.99,210.12,0.0,150.56,156.63,0.0
-4.67,63.38,0.0,0.0,-1.15,4.29,-8.99,53.1,30.58,89.29,203.28,125.07,0.0,151.77,158.58,0.0
-4.54,63.62,0.0,0.0,0.41,3.52,-10.4,43.34,32.83,94.62,248.72,43.76,0.0,198.79,154.24,0.0
-4.44,67.12,0.0,0.0,1.79,2.34,-10.82,34.72,37.35,93.01,225.13,2.87,0.0,335.37,11.78,0.0
-4.34,67.75,4.62,22.12,3.15,2.11,-10.49,31.82,41.76,85.8,239.85,0.0,2.85,305.17,0.0,0.0
-3.67,62.0,50.62,160.31,4.08,1.21,-10.9,30.49,46.73,87.89,260.77,0.0,27.13,192.59,0.0,0.0
-2.42,57.75,131.5,150.0,4.5,0.56,-11.14,30.01,49.66,85.23,206.09,0.0,57.85,153.62,0.0,0.0
-0.9,52.0,207.69,155.06,4.19,-0.96,-13.08,30.79,57.64,93.52,124.22,0.0,81.08,157.51,0.0,0.0
0.58,42.75,252.19,201.56,3.51,-1.75,-12.13,32.85,60.96,85.46,43.72,0.0,136.56,154.12,0.0,0.0
2.04,34.0,230.0,342.62,2.5,-2.09,-12.81,36.93,61.39,90.43,2.91,0.0,131.52,11.92,0.0,0.0
3.23,31.62,241.38,307.12,1.91,-3.3,-11.73,42.38,67.05,83.31,0.0,0.0,155.41,0.0,0.0,0.4
3.98,30.75,258.62,191.0,1.04,-6.46,-11.77,47.3,84.66,82.11,0.0,0.0,176.45,0.0,0.0,2.77
4.26,30.62,202.06,150.62,0.31,-7.33,-11.63,50.58,83.03,79.18,0.0,0.0,160.07,0.0,0.0,4.97
4.11,31.0,123.38,156.44,-0.85,-9.36,-12.52,57.2,91.77,84.95,0.0,0.0,94.49,0.0,0.0,0.39
3.5,32.88,43.69,154.0,-1.67,-10.51,-12.41,60.6,95.37,82.59,0.0,0.0,37.73,0.0,0.0,0.0
2.64,36.5,2.94,12.06,-2.26,-11.1,-11.81,62.14,94.95,78.98,0.0,0.0,2.74,0.0,0.0,0.0
1.74,43.0,0.0,0.0,-3.62,-11.12,-14.91,68.65,90.02,95.1,0.0,2.74,0.0,0.0,0.0,0.0
0.9,47.88,0.0,0.0,-6.13,-11.35,-13.58,82.77,90.89,81.83,0.0,26.31,0.0,0.0,0.0,0.0
0.1,51.5,0.0,0.0,-7.64,-11.52,-14.25,84.95,87.62,82.45,0.0,56.4,0.0,0.0,0.0,0.0
-0.76,56.75,0.0,0.0,-9.54,-12.5,-15.11,93.01,89.95,85.79,0.0,84.73,0.0,0.0,0.0,0.0
-1.6,60.25,0.0,0.0,-10.56,-12.13,-17.12,95.74,85.42,95.38,0.0,136.62,0.0,0.0,0.0,0.0
-2.4,62.88,0.0,0.0,-11.24,-12.53,-16.54,95.91,88.65,87.42,0.0,134.32,0.0,0.0,0.0,0.0
-3.89,70.25,0.0,0.0,-11.43,-12.06,-17.02,92.14,85.35,96.35,2.68,151.96,0.0,0.0,0.39,0.0
-5.85,80.88,0.0,0.0,-11.57,-12.16,-15.42,92.38,84.55,88.78,25.91,171.76,0.0,0.0,2.69,0.0
-7.91,86.88,0.0,0.0,-11.7,-12.16,-16.62,88.81,82.47,97.12,55.67,154.38,0.0,0.0,4.8,0.0
-9.7,94.25,0.0,0.0,-12.21,-12.68,-17.08,88.16,85.92,100.0,86.55,93.46,0.0,0.0,0.38,0.0
-10.61,96.12,0.0,0.0,-12.12,-12.69,-16.87,85.4,84.36,91.5,136.66,36.99,0.0,0.0,0.0,0.0
-11.36,96.88,0.0,0.0,-12.38,-12.49,-15.26,87.77,83.24,78.18,135.72,2.62,0.0,0.0,0.0,0.0
-11.7,94.25,2.62,0.0,-12.22,-14.22,-16.75,86.36,90.8,90.43,150.23,0.0,4.3,0.38,0.0,39.98
-11.76,93.88,25.5,0.0,-12.36,-13.89,-14.97,85.78,83.72,82.42,169.41,0.0,43.5,2.66,0.0,399.49
-11.86,90.0,54.94,0.0,-12.43,-14.49,-15.54,84.11,83.92,84.32,151.54,0.0,66.58,4.71,0.0,598.54
-11.96,86.38,88.38,0.0,-12.75,-15.2,-13.69,86.4,86.33,72.67,92.95,0.0,86.84,0.38,0.0,769.3
-12.12,85.38,136.69,0.0,-12.84,-16.48,-13.32,85.24,91.38,71.7,36.62,0.0,101.09,0.0,0.0,762.86
-12.26,86.88,137.12,0.0,-12.83,-16.51,-12.71,85.37,87.21,71.66,2.56,0.0,118.05,0.0,0.0,731.4
-12.36,87.38,148.5,0.38,-13.87,-16.79,-11.35,88.65,94.8,69.54,0.0,0.0,129.69,0.0,0.0,750.69
-12.53,87.0,167.06,2.62,-14.05,-16.01,-11.42,84.67,92.89,71.36,0.0,0.0,115.04,0.0,0.0,706.79
-12.66,85.75,148.69,4.62,-14.61,-16.61,-12.47,84.65,97.06,78.96,0.0,0.0,90.49,0.0,0.0,599.33
-12.82,86.88,92.44,0.38,-15.24,-16.86,-12.59,86.61,98.52,85.77,0.0,0.0,67.54,0.0,0.0,509.62
-12.96,86.12,36.25,0.0,-16.15,-16.81,-13.02,89.38,91.12,92.13,0.0,0.0,36.4,0.0,0.0,321.03
-13.12,87.5,2.5,0.0,-16.49,-15.74,-14.02,87.1,81.03,97.65,0.0,0.0,2.82,0.0,0.0,23.83
-13.57,86.5,0.0,0.0,-16.67,-16.26,-13.93,94.03,87.46,96.83,0.0,4.46,0.0,0.0,41.49,0.0
-14.18,85.62,0.0,0.0,-16.31,-15.63,-15.2,94.94,86.71,100.0,0.0,41.62,0.0,0.0,382.27,0.0
-14.71,85.38,0.0,0.0,-16.6,-15.72,-13.23,97.03,85.41,92.28,0.0,65.76,0.0,0.0,591.18,0.0
-15.28,86.88,0.0,0.0,-16.75,-14.24,-14.6,97.76,75.77,100.0,0.0,83.67,0.0,0.0,741.21,0.0
-15.88,87.38,0.0,0.0,-16.78,-13.47,-12.85,90.94,72.48,85.12,0.0,100.05,0.0,0.0,754.96,0.0
-16.48,87.0,0.0,0.0,-15.98,-12.7,-13.41,82.45,71.64,94.62,0.0,118.09,0.0,0.0,731.6,0.0
-16.57,93.25,0.0,0.0,-16.01,-11.7,-12.72,85.98,71.39,87.06,4.54,126.57,0.0,42.25,732.59,0.0
-16.56,97.0,0.0,0.0,-15.96,-11.56,-12.92,88.85,72.05,82.99,40.69,113.96,0.0,373.67,700.14,0.0
-16.6,97.0,0.0,0.0,-15.8,-12.05,-10.5,85.95,76.73,71.29,65.35,93.37,0.0,587.49,618.41,0.0
-16.66,97.0,0.0,0.0,-14.51,-12.29,-12.5,77.33,84.01,82.9,82.09,69.05,0.0,727.17,521.0,0.0
-16.76,90.75,0.0,0.0,-13.55,-12.89,-10.52,72.86,91.26,68.82,99.52,36.76,0.0,751.01,324.21,0.0
-16.18,83.88,0.0,0.0,-12.7,-13.87,-11.47,71.63,96.57,80.78,118.1,2.85,0.0,731.71,24.11,0.0
-15.8,84.5,4.62,43.0,-11.88,-13.99,-11.19,72.32,97.22,86.88,125.0,0.0,3.97,723.55,0.0,54.06
-16.24,91.0,39.75,365.06,-11.62,-14.55,-10.28,72.4,100.0,82.99,113.42,0.0,31.82,696.82,0.0,448.87
-15.88,86.5,64.94,583.81,-11.84,-13.55,-6.29,75.62,94.45,64.37,94.81,0.0,50.28,627.96,0.0,784.41
-14.75,78.88,80.5,713.12,-12.14,-14.19,-5.58,83.13,97.3,64.43,69.81,0.0,49.09,526.69,0.0,796.9
-13.61,73.25,99.0,747.06,-12.82,-13.31,-2.78,90.82,88.12,54.66,36.94,0.0,55.38,325.79,0.0,877.01
-12.7,71.62,118.12,731.81,-13.79,-13.53,0.07,96.04,95.44,43.03,2.86,0.0,62.7,24.24,0.0,946.61
-12.03,73.25,123.44,714.5,-14.02,-12.95,2.87,97.42,88.53,33.25,0.0,0.0,66.87,0.0,0.0,1030.0
-11.68,72.75,112.88,693.5,-14.22,-12.68,2.54,99.01,81.62,32.79,0.0,0.0,54.76,0.0,0.0,921.9
-11.66,74.5,96.25,637.5,-13.71,-11.15,2.29,95.54,74.96,34.39,0.0,0.0,46.86,0.0,0.0,833.05
-12.01,82.25,70.56,532.38,-13.98,-11.85,3.01,95.9,79.39,34.35,0.0,0.0,46.31,0.0,0.0,783.11
-12.76,90.38,37.12,327.38,-13.54,-10.66,1.17,89.62,69.54,38.88,0.0,0.0,27.36,0.0,0.0,482.74
-13.72,95.5,2.88,24.38,-13.59,-10.92,0.91,95.84,77.83,40.12,0.0,0.0,2.42,0.0,0.0,39.73
-14.04,97.62,0.0,0.0,-13.06,-10.73,-0.43,89.27,84.19,48.58,0.0,4.11,0.0,0.0,55.97,0.0
-13.94,96.75,0.0,0.0,-12.56,-9.77,-0.27,80.93,80.18,49.54,0.0,33.07,0.0,0.0,466.41,0.0
-13.84,96.62,0.0,0.0,-11.48,-6.76,-1.8,76.79,66.68,55.47,0.0,48.7,0.0,0.0,759.74,0.0
-13.8,94.5,0.0,0.0,-11.53,-5.11,-1.96,77.63,62.41,60.2,0.0,50.85,0.0,0.0,825.57,0.0
-13.74,91.12,0.0,0.0,-10.73,-2.51,-1.88,69.89,53.64,63.09,0.0,56.5,0.0,0.0,894.72,0.0
-13.64,96.25,0.0,0.0,-10.65,-0.04,-2.56,76.36,43.39,68.67,0.0,62.19,0.0,0.0,939.0,0.0
-13.16,90.0,0.0,0.0,-10.5,2.18,-1.36,82.84,35.07,59.64,4.18,63.87,0.0,56.93,983.87,0.0
-12.46,80.25,0.0,0.0,-9.52,2.6,-2.44,78.78,32.64,62.59,33.69,55.0,0.0,475.17,926.05,0.0
-11.76,78.62,0.0,0.0,-7.0,2.76,-4.61,67.84,33.32,75.65,47.91,48.52,0.0,747.4,862.65,0.0
-11.25,75.88,0.0,0.0,-4.87,3.03,-3.36,61.39,34.3,71.46,51.74,46.37,0.0,839.91,784.25,0.0
-10.79,70.25,0.0,0.0,-2.38,1.68,-5.46,53.13,37.56,88.39,57.06,28.43,0.0,903.58,501.59,0.0
-10.41,74.88,0.0,0.0,-0.1,0.8,-5.13,43.57,40.43,91.68,61.94,2.4,0.0,935.19,39.42,0.0
-10.3,81.5,4.25,57.88,1.84,-0.25,-4.03,35.97,47.98,83.56,62.38,0.0,4.48,960.81,0.0,70.37
-9.3,77.38,34.31,483.94,2.63,-0.33,-5.37,32.57,49.77,89.83,55.13,0.0,30.78,928.12,0.0,494.03
-7.2,69.0,47.12,735.06,2.99,-1.22,-1.39,32.78,53.36,64.87,49.36,0.0,49.39,877.45,0.0,852.12
-4.67,60.38,52.62,854.25,3.04,-1.49,-1.4,34.27,58.29,62.62,46.41,0.0,47.26,784.81,0.0,846.26
-2.26,52.62,57.62,912.44,1.93,-1.63,1.56,36.91,61.99,49.01,28.97,0.0,56.66,511.01,0.0,956.89
-0.15,43.75,61.69,931.38,0.75,-2.11,1.97,40.59,66.58,47.69,2.39,0.0,55.59,39.27,0.0,881.6
1.54,36.88,60.88,937.75,-0.17,-1.85,5.19,47.68,61.88,37.5,0.0,0.0,64.85,0.0,0.0,1012.5
2.66,32.5,55.25,930.19,-0.36,-2.75,4.73,49.89,64.04,39.1,0.0,0.0,56.18,0.0,0.0,893.52
3.19,32.25,50.19,892.25,-0.94,-4.19,5.75,52.3,73.51,37.21,0.0,0.0,54.48,0.0,0.0,877.91
3.05,34.25,46.44,785.38,-1.25,-3.87,4.35,57.33,74.29,40.21,0.0,0.0,45.12,0.0,0.0,682.41
2.15,36.25,29.5,520.44,-1.5,-5.09,5.05,61.43,86.19,37.12,0.0,0.0,34.75,0.0,0.0,462.66
0.7,40.75,2.38,39.12,-1.88,-5.11,3.35,65.54,91.53,43.02,0.0,0.0,2.72,0.0,0.0,33.36
-0.09,47.38,0.0,0.0,-2.09,-4.64,0.74,63.0,87.53,55.43,0.0,4.3,0.0,0.0,67.56,0.0
-0.39,50.0,0.0,0.0,-2.91,-4.86,0.27,64.77,86.79,57.81,0.0,31.99,0.0,0.0,513.36,0.0
-0.69,51.25,0.0,0.0,-3.98,-2.08,-0.48,72.45,68.37,63.45,0.0,47.19,0.0,0.0,814.25,0.0
-1.05,56.38,0.0,0.0,-4.13,-1.03,0.49,75.71,61.06,59.25,0.0,48.57,0.0,0.0,869.69,0.0
-1.39,60.88,0.0,0.0,-4.91,1.42,-1.47,85.1,49.5,69.1,0.0,56.11,0.0,0.0,947.6,0.0
-1.69,64.5,0.0,0.0,-5.1,2.47,-2.81,91.46,46.1,75.82,0.0,57.73,0.0,0.0,915.65,0.0
-2.3,64.12,0.0,0.0,-4.94,4.67,-3.19,89.51,39.0,77.85,4.21,62.61,0.0,66.16,977.62,0.0
-3.04,65.5,0.0,0.0,-4.61,4.86,-2.7,85.27,38.74,75.38,32.59,56.72,0.0,523.02,902.01,0.0
-3.8,71.38,0.0,0.0,-2.42,5.5,-3.51,70.13,37.92,76.0,46.1,53.52,0.0,795.31,862.45,0.0
-4.35,77.12,0.0,0.0,-0.85,4.68,-4.17,60.28,39.3,80.3,49.23,46.25,0.0,881.41,699.52,0.0
-4.75,84.0,0.0,0.0,1.35,4.56,-5.43,49.75,38.5,91.9,55.84,33.63,0.0,942.96,447.68,0.0
-5.09,91.38,0.0,0.0,2.72,3.08,-4.25,45.3,43.89,84.11,58.81,2.67,0.0,932.67,32.74,0.0
-5.2,91.5,4.12,64.75,4.41,1.29,-4.47,39.75,53.4,86.61,61.5,0.0,4.06,960.19,0.0,0.0
-4.39,83.75,33.19,532.69,4.92,0.68,-4.03,38.56,56.21,82.72,56.98,0.0,41.5,906.26,0.0,0.0
-2.71,71.88,45.0,776.38,5.37,-0.07,-3.92,38.27,61.73,81.71,53.04,0.0,92.16,854.73,0.0,0.0
-0.69,59.5,49.88,893.12,4.85,0.01,-3.42,38.84,61.44,80.73,46.81,0.0,130.48,708.07,0.0,0.0
1.29,50.0,55.56,938.31,4.32,-1.33,-2.83,39.19,68.42,75.82,33.06,0.0,145.54,440.18,0.0,0.0
2.94,44.5,59.88,949.69,2.95,-2.36,-3.04,44.32,73.53,76.53,2.65,0.0,150.56,32.43,0.0,0.0
4.19,40.5,60.38,942.75,1.56,-2.87,-2.59,52.39,76.18,71.83,0.0,0.0,145.61,0.0,0.0,0.0
4.98,38.38,57.25,910.5,0.88,-2.98,-3.32,55.42,76.94,73.54,0.0,0.0,139.54,0.0,0.0,0.0
5.26,38.62,52.56,847.0,0.13,-3.7,-3.58,60.86,77.06,78.86,0.0,0.0,118.46,0.0,0.0,0.0
4.99,38.38,47.38,716.62,-0.23,-4.26,-4.9,62.53,80.84,90.4,0.0,0.0,63.96,0.0,0.0,0.0
4.11,39.88,32.5,432.69,-1.26,-5.05,-4.59,68.09,89.51,89.21,0.0,0.0,24.47,0.0,0.0,0.0
