Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
3.41,38.75,156.31,673.12,0.55,-4.19,6.51,50.56,72.95,35.56,0.0,0.0,202.12,0.0,0.0,573.19
4.4,36.12,152.06,631.94,-0.61,-4.02,7.63,55.86,69.74,32.43,0.0,0.0,187.71,0.0,0.0,551.84
4.76,34.38,127.0,578.88,-0.96,-5.1,8.33,57.1,74.69,30.18,0.0,0.0,164.23,0.0,0.0,496.83
4.36,35.88,92.38,478.75,-1.59,-5.02,8.42,58.88,75.48,29.02,0.0,0.0,117.09,0.0,0.0,416.67
3.16,39.5,40.06,312.19,-2.66,-5.85,4.75,65.23,79.06,37.77,0.0,0.0,45.36,0.0,0.0,194.65
1.48,44.75,2.81,23.44,-3.02,-5.77,4.45,66.51,77.48,39.08,0.0,0.0,3.75,0.0,0.0,15.83
0.36,51.38,0.0,0.0,-3.91,-5.89,4.04,71.53,77.21,45.06,0.0,9.92,0.0,0.0,49.83,0.0
-0.34,54.62,0.0,0.0,-4.12,-4.52,2.01,70.25,68.66,53.49,0.0,61.02,0.0,0.0,284.97,0.0
-1.04,57.5,0.0,0.0,-4.89,-1.78,0.64,73.59,60.99,55.71,0.0,118.53,0.0,0.0,458.95,0.0
-1.74,59.62,0.0,0.0,-5.06,-0.08,0.39,75.68,56.82,55.93,0.0,150.52,0.0,0.0,509.87,0.0
-2.38,63.75,0.0,0.0,-5.6,2.9,0.32,77.72,45.68,56.7,0.0,183.37,0.0,0.0,572.55,0.0
-3.04,66.62,0.0,0.0,-5.69,4.53,-1.43,77.05,40.11,66.61,0.0,193.37,0.0,0.0,565.48,0.0
-3.67,70.12,0.0,0.0,-5.76,6.36,-0.62,76.48,35.97,61.73,10.02,199.91,0.0,50.32,566.91,0.0
-4.21,70.75,0.0,0.0,-4.53,7.41,-3.54,68.71,32.96,75.1,60.98,184.8,0.0,284.8,543.26,0.0
-4.71,72.5,0.0,0.0,-2.08,7.93,-3.74,62.37,31.09,72.32,116.08,159.8,0.0,449.45,483.45,0.0
-5.09,75.88,0.0,0.0,0.09,7.76,-5.14,56.16,30.51,82.24,152.35,112.11,0.0,516.09,398.93,0.0
-5.39,76.38,0.0,0.0,2.76,5.41,-3.89,46.15,36.14,80.49,181.56,47.74,0.0,566.9,204.86,0.0
-5.62,76.62,0.0,0.0,4.62,4.45,-4.14,39.87,39.1,83.05,194.59,3.75,0.0,569.05,15.82,0.0
-5.64,75.75,10.12,50.81,6.28,3.62,-4.93,36.18,46.47,89.11,198.8,0.0,8.49,563.76,0.0,78.41
-4.54,68.75,60.94,284.62,7.3,2.21,-5.17,33.23,52.74,92.68,183.34,0.0,41.19,538.98,0.0,389.35
-2.34,63.75,113.62,439.94,7.73,1.14,-1.09,31.54,53.86,71.8,157.59,0.0,71.61,476.75,0.0,672.44
0.23,55.5,154.19,522.31,7.44,0.57,1.39,31.26,55.22,62.13,109.61,0.0,78.9,390.06,0.0,787.82
2.64,46.62,179.75,561.25,5.75,0.1,3.35,35.32,57.6,54.36,48.93,0.0,86.05,209.96,0.0,789.51
4.69,39.62,195.81,572.62,4.44,-1.19,5.97,39.11,65.5,44.73,3.75,0.0,92.15,15.81,0.0,835.21
6.21,36.38,197.69,560.62,3.42,-1.23,9.15,47.17,64.67,34.76,0.0,0.0,103.97,0.0,0.0,918.72
7.2,33.5,181.88,534.69,2.31,-3.08,8.05,52.37,72.8,36.94,0.0,0.0,79.59,0.0,0.0,761.51
7.56,32.0,155.38,470.06,1.39,-3.65,9.55,52.93,71.85,32.41,0.0,0.0,71.68,0.0,0.0,787.27
7.16,32.0,107.12,381.19,0.66,-4.63,8.75,54.86,79.43,33.75,0.0,0.0,53.87,0.0,0.0,661.2
6.03,34.5,50.12,215.06,-0.01,-4.26,8.54,58.05,82.74,34.08,0.0,0.0,39.0,0.0,0.0,417.85
4.44,39.12,3.75,15.81,-1.06,-4.58,5.24,64.94,85.84,43.49,0.0,0.0,2.8,0.0,0.0,27.69
3.24,47.88,0.0,0.0,-1.54,-5.02,4.97,66.15,89.68,46.7,0.0,8.43,0.0,0.0,77.93,0.0
2.4,52.0,0.0,0.0,-2.86,-4.52,4.97,71.65,88.72,47.58,0.0,43.31,0.0,0.0,409.46,0.0
1.6,52.0,0.0,0.0,-3.6,-1.31,1.62,71.61,72.96,60.21,0.0,70.53,0.0,0.0,662.25,0.0
0.74,54.5,0.0,0.0,-4.37,1.35,0.46,78.03,62.32,66.61,0.0,78.67,0.0,0.0,785.51,0.0
-0.1,58.5,0.0,0.0,-4.45,3.7,0.08,83.87,53.05,68.97,0.0,88.34,0.0,0.0,810.48,0.0
-0.96,64.38,0.0,0.0,-4.8,6.14,0.13,87.23,44.18,69.05,0.0,93.35,0.0,0.0,846.13,0.0
-1.8,67.62,0.0,0.0,-5.06,8.58,-0.46,89.97,36.32,71.78,8.41,100.02,0.0,77.68,883.77,0.0
-2.66,70.5,0.0,0.0,-4.19,8.62,-2.89,86.73,35.53,85.2,44.38,83.17,0.0,419.51,795.75,0.0
-3.56,71.38,0.0,0.0,-1.42,9.55,-4.1,73.54,32.39,89.3,69.98,71.72,0.0,657.16,787.64,0.0
-4.15,76.62,0.0,0.0,1.33,8.99,-5.29,62.41,33.19,90.43,78.56,54.84,0.0,784.35,673.1,0.0
-4.61,85.0,0.0,0.0,3.88,8.26,-4.7,52.4,34.79,82.51,89.48,38.25,0.0,820.96,409.8,0.0
-4.99,88.62,0.0,0.0,6.23,5.71,-5.85,43.9,42.12,89.03,93.96,2.9,0.0,851.6,28.69,0.0
-5.1,90.25,8.38,77.44,8.29,4.87,-6.41,37.1,47.04,93.81,98.04,0.0,10.48,866.29,0.0,35.49
-3.91,84.75,45.44,429.56,8.91,4.32,-4.84,34.82,50.04,84.77,84.96,0.0,66.76,812.88,0.0,209.75
-1.51,74.12,69.44,652.06,9.56,2.17,-2.48,32.39,58.04,74.3,71.73,0.0,137.02,787.82,0.0,331.94
1.31,62.5,78.44,783.19,9.12,1.06,-2.07,32.9,64.0,73.18,55.33,0.0,168.57,679.05,0.0,343.68
4.03,51.75,90.62,831.44,8.12,0.34,2.32,35.14,67.74,50.68,37.88,0.0,242.04,405.77,0.0,467.37
6.31,43.62,94.56,857.06,5.95,-0.19,1.64,41.44,70.71,51.46,2.95,0.0,232.93,29.19,0.0,365.82
8.04,37.88,96.06,848.81,4.82,-0.98,4.28,47.21,74.64,41.72,0.0,0.0,266.77,0.0,0.0,372.36
9.16,34.12,86.75,830.0,3.99,-2.68,5.87,51.27,83.98,37.12,0.0,0.0,241.79,0.0,0.0,423.07
9.56,32.38,71.75,788.0,2.44,-3.8,5.18,56.96,87.46,39.47,0.0,0.0,183.53,0.0,0.0,337.32
9.22,32.62,55.81,685.0,1.35,-4.77,4.32,62.69,87.27,42.44,0.0,0.0,117.61,0.0,0.0,262.47
8.0,35.5,37.5,401.75,0.47,-4.79,4.66,67.12,83.07,42.35,0.0,0.0,64.61,0.0,0.0,111.52
6.15,40.75,3.0,29.69,-0.35,-5.59,2.43,71.55,87.46,50.66,0.0,0.0,4.62,0.0,0.0,7.21
4.78,47.38,0.0,0.0,-1.24,-5.97,1.84,76.07,91.03,58.19,0.0,10.84,0.0,0.0,36.69,0.0
3.71,52.5,0.0,0.0,-2.58,-4.78,1.05,83.36,84.38,67.44,0.0,67.07,0.0,0.0,210.72,0.0
2.67,55.88,0.0,0.0,-3.65,-2.69,0.62,86.54,75.46,69.98,0.0,135.01,0.0,0.0,327.06,0.0
1.61,61.38,0.0,0.0,-4.5,-1.44,-0.22,85.7,70.15,72.85,0.0,176.94,0.0,0.0,360.75,0.0
0.58,66.5,0.0,0.0,-4.84,1.71,1.75,83.34,53.09,64.88,0.0,232.37,0.0,0.0,448.69,0.0
-0.49,72.38,0.0,0.0,-5.46,2.26,1.91,86.67,49.35,67.61,0.0,244.31,0.0,0.0,383.69,0.0
-1.46,77.5,0.0,0.0,-5.75,4.15,2.1,89.64,42.11,65.82,11.01,264.35,0.0,37.28,368.99,0.0
-2.49,82.75,0.0,0.0,-4.75,5.3,1.29,84.19,38.75,66.59,67.23,232.77,0.0,211.21,407.28,0.0
-3.52,85.62,0.0,0.0,-2.8,5.09,0.84,76.04,39.73,79.52,134.01,182.33,0.0,324.63,335.1,0.0
-4.28,84.12,0.0,0.0,-1.12,4.41,2.64,68.64,42.16,78.18,181.12,118.4,0.0,369.28,264.23,0.0
-4.88,83.62,0.0,0.0,1.41,4.0,1.72,54.29,44.55,86.21,227.53,61.84,0.0,439.34,106.73,0.0
-5.35,85.88,0.0,0.0,2.57,2.16,3.32,48.3,51.71,81.2,250.0,4.53,0.0,392.63,7.08,0.0
-5.56,88.25,11.19,37.88,4.09,1.56,2.33,42.3,59.4,90.23,263.15,0.0,8.56,367.3,0.0,0.0
-4.72,84.0,67.38,211.69,5.02,1.15,4.09,39.57,66.97,81.25,228.26,0.0,55.83,399.39,0.0,0.0
-2.89,76.62,133.0,322.19,5.04,0.89,5.79,39.87,68.68,78.14,181.72,0.0,108.88,333.99,0.0,0.0
-0.85,67.12,185.31,377.81,4.46,0.47,5.02,42.02,69.62,88.42,118.79,0.0,98.51,265.12,0.0,0.0
1.15,55.5,222.69,430.0,3.67,1.38,7.45,45.65,66.69,75.81,60.45,0.0,120.95,104.34,0.0,0.82
2.84,47.25,255.69,401.56,2.02,1.44,6.92,52.23,70.06,85.32,4.48,0.0,192.47,7.01,0.0,4.86
4.03,42.5,261.94,365.62,1.42,1.66,8.11,60.01,68.03,85.48,0.0,0.0,231.79,0.0,0.0,9.94
4.78,40.38,223.75,391.5,1.2,1.48,9.64,66.73,65.73,81.2,0.0,0.0,223.51,0.0,0.0,11.43
5.0,40.0,181.12,332.88,1.02,1.47,8.2,68.03,76.26,92.77,0.0,0.0,158.83,0.0,0.0,7.5
4.5,41.88,119.19,266.0,0.81,2.25,10.74,68.0,80.46,76.42,0.0,0.0,132.53,0.0,0.0,10.33
3.39,46.75,59.06,101.94,1.2,2.04,8.49,67.59,84.35,88.33,0.0,0.0,47.41,0.0,0.0,1.36
1.9,52.75,4.44,6.94,1.2,3.13,10.02,71.28,82.35,75.47,0.0,0.0,4.07,0.0,0.0,0.06
1.3,60.62,0.0,0.0,1.44,2.76,9.3,69.14,87.61,75.76,0.0,8.84,0.0,0.0,0.0,0.0
1.24,66.5,0.0,0.0,1.57,3.99,6.91,65.31,81.87,86.44,0.0,55.42,0.0,0.0,0.0,0.0
1.14,67.38,0.0,0.0,1.78,5.34,8.35,74.63,80.82,76.48,0.0,105.59,0.0,0.0,0.0,0.0
1.1,66.38,0.0,0.0,2.06,5.52,7.68,81.61,85.46,75.99,0.0,102.31,0.0,0.0,0.0,0.0
1.04,68.5,0.0,0.0,2.2,6.81,4.83,83.43,79.66,88.41,0.0,115.85,0.0,0.0,0.78,0.0
1.0,72.5,0.0,0.0,3.03,6.95,2.81,82.93,85.16,94.77,0.0,192.83,0.0,0.0,4.87,0.0
1.25,70.25,0.0,0.0,2.98,8.15,4.04,86.31,85.24,78.8,8.98,232.46,0.0,0.0,9.97,0.0
1.65,64.88,0.0,0.0,3.94,9.33,2.51,82.19,83.1,79.26,55.21,218.73,0.0,0.0,11.18,0.0
2.05,73.0,0.0,0.0,5.11,8.84,-0.32,82.16,88.88,81.75,103.95,166.82,0.0,0.0,7.87,0.0
1.89,82.75,0.0,0.0,5.77,10.23,-3.43,83.98,79.46,95.31,104.22,127.99,0.0,0.0,9.97,0.0
2.33,82.5,0.0,0.0,6.49,9.12,-3.81,81.58,84.66,96.43,113.3,49.76,0.0,0.77,1.43,0.0
2.95,83.5,0.0,0.0,6.96,9.54,-4.51,85.08,78.23,89.25,193.01,3.94,0.0,4.88,0.06,0.0
3.16,85.0,9.12,0.0,8.17,8.85,-5.04,85.12,78.38,85.65,232.79,0.0,6.06,9.99,0.0,0.0
3.89,82.5,55.0,0.0,9.17,7.38,-5.39,84.05,83.72,89.78,216.33,0.0,42.24,11.06,0.0,0.0
4.92,83.5,102.31,0.0,9.16,7.77,-4.97,86.94,79.99,87.49,170.82,0.0,117.62,8.06,0.0,2.82
5.99,82.5,106.12,0.0,9.97,7.13,-4.87,80.98,79.25,88.1,125.71,0.0,177.56,9.8,0.0,11.63
6.21,83.5,110.75,0.75,9.44,5.03,-4.18,82.83,87.2,85.79,50.94,0.0,188.41,1.47,0.0,5.0
6.97,85.0,193.19,4.88,9.3,3.27,-3.19,79.62,91.88,73.63,3.88,0.0,215.49,0.06,0.0,6.61
8.19,85.0,233.12,10.0,8.62,3.6,-2.01,79.69,81.4,64.0,0.0,0.0,243.02,0.0,0.0,12.43
9.04,85.0,213.94,10.94,7.62,2.15,-2.77,82.36,81.38,71.39,0.0,0.0,235.99,0.0,0.0,27.03
9.43,85.0,174.81,8.25,7.47,-0.38,-3.56,81.75,82.12,78.9,0.0,0.0,130.0,0.0,0.0,2.1
9.75,82.5,123.44,9.62,6.86,-2.78,-3.43,80.87,91.28,77.71,0.0,0.0,54.32,0.0,0.0,0.0
9.71,81.0,52.12,1.5,5.13,-3.49,-4.07,86.6,94.34,79.26,0.0,0.0,36.4,0.0,0.0,0.0
9.1,81.0,3.81,0.06,3.5,-4.31,-4.99,90.44,88.0,83.88,0.0,0.0,2.85,0.0,0.0,0.0
8.43,81.0,0.0,0.0,3.39,-4.76,-4.55,82.7,84.02,79.76,0.0,6.18,0.0,0.0,0.0,0.0
7.82,81.0,0.0,0.0,1.97,-4.9,-6.87,82.44,86.83,92.41,0.0,43.84,0.0,0.0,0.0,0.0
7.22,83.5,0.0,0.0,-0.41,-4.54,-6.78,82.31,84.99,92.54,0.0,121.41,0.0,0.0,2.91,0.0
6.62,82.5,0.0,0.0,-2.46,-4.26,-9.7,89.27,84.55,100.0,0.0,186.09,0.0,0.0,12.19,0.0
5.21,86.0,0.0,0.0,-3.34,-3.76,-8.86,93.3,83.4,98.02,0.0,194.33,0.0,0.0,5.15,0.0
3.69,89.0,0.0,0.0,-4.21,-3.18,-9.31,87.38,73.57,98.92,0.0,215.69,0.0,0.0,6.61,0.0
3.2,84.0,0.0,0.0,-4.62,-2.58,-8.94,83.2,66.81,91.89,6.25,233.95,0.0,0.0,11.96,0.0
1.82,83.5,0.0,0.0,-4.65,-2.88,-9.07,85.36,71.95,93.53,44.64,234.22,0.0,0.0,26.82,0.0
-0.44,82.5,0.0,0.0,-4.33,-3.28,-10.53,83.75,77.39,98.48,123.3,132.69,0.0,2.95,2.15,0.0
-2.18,87.25,0.0,0.0,-3.95,-3.42,-10.08,82.77,77.66,91.12,190.36,54.35,0.0,12.47,0.0,0.0
-3.2,92.25,0.0,0.0,-3.56,-3.95,-10.57,82.2,78.63,97.19,197.29,36.7,0.0,5.23,0.0,0.0
-4.12,86.75,0.0,0.0,-3.18,-4.64,-8.42,73.53,81.88,88.92,215.78,2.92,0.0,6.62,0.0,0.0
-4.5,82.38,6.31,0.0,-2.86,-4.82,-9.06,68.22,81.32,93.5,229.42,0.0,2.41,11.73,0.0,0.0
-4.44,83.88,45.44,0.0,-2.93,-6.33,-9.21,72.22,89.15,97.53,233.33,0.0,18.35,26.72,0.0,0.0
-4.15,82.5,125.19,3.0,-3.14,-6.88,-7.78,76.63,93.21,87.11,134.03,0.0,62.18,2.17,0.0,0.0
-3.69,81.0,194.62,12.75,-3.41,-9.08,-7.24,77.64,100.0,83.77,54.36,0.0,94.52,0.0,0.0,0.0
-3.38,81.0,200.25,5.31,-3.9,-8.89,-5.75,78.31,98.2,75.21,36.85,0.0,112.68,0.0,0.0,0.0
-3.17,73.5,215.88,6.62,-4.46,-9.24,-5.74,80.88,98.46,77.03,2.96,0.0,114.83,0.0,0.0,0.0
-3.1,69.62,224.88,11.5,-4.95,-9.37,-7.36,82.1,94.94,88.08,0.0,0.0,117.68,0.0,0.0,80.44
-2.98,72.5,232.44,26.62,-6.07,-9.39,-3.94,87.51,95.77,68.84,0.0,0.0,243.99,0.0,0.0,497.35
-3.02,75.88,135.38,2.19,-6.93,-9.97,-1.76,93.55,94.8,58.46,0.0,0.0,125.1,0.0,0.0,687.24
-3.41,77.62,54.38,0.0,-8.77,-9.7,-3.01,100.0,88.75,65.43,0.0,0.0,73.56,0.0,0.0,507.58
-3.85,78.0,37.0,0.0,-8.9,-9.88,-2.13,98.29,92.85,62.14,0.0,0.0,41.98,0.0,0.0,322.57
-4.31,79.88,3.0,0.0,-9.21,-8.82,-1.78,98.23,91.65,62.06,0.0,0.0,3.48,0.0,0.0,25.74
-5.06,82.88,0.0,0.0,-9.59,-9.13,-3.53,96.47,94.0,74.0,0.0,2.39,0.0,0.0,0.0,0.0
-5.84,85.88,0.0,0.0,-9.55,-9.11,-4.27,96.88,96.83,79.01,0.0,18.48,0.0,0.0,0.0,0.0
-6.97,93.88,0.0,0.0,-9.68,-8.13,-2.44,92.96,89.43,67.79,0.0,60.69,0.0,0.0,0.0,0.0
-8.5,98.62,0.0,0.0,-9.5,-7.48,-3.18,87.56,85.26,71.8,0.0,92.95,0.0,0.0,0.0,0.0
-8.91,98.38,0.0,0.0,-9.53,-6.44,-4.42,90.67,79.35,80.05,0.0,107.59,0.0,0.0,0.0,0.0
-9.18,98.0,0.0,0.0,-9.03,-6.21,-4.32,93.02,79.83,79.78,0.0,111.2,0.0,0.0,0.0,0.0
-9.78,98.0,0.0,0.0,-9.17,-6.81,-4.93,94.25,84.92,82.97,2.39,122.62,0.0,0.0,83.81,0.0
-9.69,98.0,0.0,0.0,-9.05,-4.27,-4.83,96.47,70.55,83.31,18.55,238.5,0.0,0.0,486.14,0.0
-9.44,91.12,0.0,0.0,-8.31,-2.23,-3.33,90.59,60.54,73.37,59.94,121.21,0.0,0.0,665.84,0.0
-9.34,86.38,0.0,0.0,-7.6,-2.38,-4.24,86.01,62.71,74.52,92.16,77.22,0.0,0.0,532.82,0.0
-9.24,88.5,0.0,0.0,-6.79,-1.95,-3.71,81.43,61.38,67.0,105.05,42.52,0.0,0.0,326.73,0.0
-9.2,94.38,0.0,0.0,-6.45,-2.13,-4.15,81.22,63.72,73.37,109.38,3.39,0.0,0.0,25.12,0.0
-9.2,94.5,2.38,0.0,-6.54,-3.18,-4.59,83.33,72.25,77.47,125.09,0.0,8.26,85.5,0.0,100.02
-9.01,96.12,18.62,0.0,-4.44,-3.59,-2.86,71.4,75.5,69.26,235.75,0.0,43.33,480.54,0.0,545.81
-8.46,91.75,59.19,0.0,-2.46,-2.79,-0.28,61.58,69.58,61.46,119.26,0.0,60.11,655.14,0.0,739.13
-7.7,86.75,91.38,0.0,-2.06,-3.22,1.76,61.36,72.02,52.28,79.05,0.0,72.81,545.44,0.0,747.66
-7.09,83.5,102.5,0.0,-1.87,-3.87,6.57,61.0,77.15,36.32,42.79,0.0,121.92,328.8,0.0,829.21
-6.65,82.62,107.56,0.0,-2.31,-3.87,7.69,64.55,77.39,33.34,3.35,0.0,157.55,24.81,0.0,676.59
-6.31,81.75,127.56,87.19,-3.01,-4.25,9.53,71.38,79.3,30.56,0.0,0.0,164.59,0.0,0.0,658.52
-4.58,72.25,233.0,474.94,-3.25,-4.34,11.93,73.75,80.59,26.21,0.0,0.0,174.19,0.0,0.0,674.72
-2.66,62.62,117.31,644.44,-2.97,-3.77,11.92,70.48,75.88,26.09,0.0,0.0,160.44,0.0,0.0,569.18
-1.79,60.0,80.88,558.06,-3.24,-4.34,10.11,72.14,75.01,30.74,0.0,0.0,95.92,0.0,0.0,473.6
-1.79,60.62,43.06,330.88,-3.59,-4.15,9.84,75.7,69.25,32.95,0.0,0.0,52.01,0.0,0.0,327.22
-2.46,65.38,3.31,24.5,-3.65,-4.41,7.62,76.2,74.81,42.06,0.0,0.0,3.85,0.0,0.0,23.89
-2.86,70.5,0.0,0.0,-3.91,-4.65,6.52,77.46,77.79,52.27,0.0,8.22,0.0,0.0,99.61,0.0
-2.96,72.0,0.0,0.0,-4.1,-3.0,5.15,79.24,70.01,60.93,0.0,42.89,0.0,0.0,540.18,0.0
-3.12,71.38,0.0,0.0,-4.0,-0.27,5.33,77.13,61.42,60.34,0.0,60.15,0.0,0.0,739.62,0.0
-3.26,72.25,0.0,0.0,-4.38,2.38,5.18,75.25,50.14,61.24,0.0,76.37,0.0,0.0,784.27,0.0
-3.36,74.25,0.0,0.0,-4.37,6.22,3.61,70.38,37.29,70.25,0.0,118.99,0.0,0.0,809.29,0.0
-3.46,75.0,0.0,0.0,-4.55,7.93,2.74,75.53,32.79,76.17,0.0,160.3,0.0,0.0,688.42,0.0
-3.62,75.62,0.0,0.0,-4.67,9.66,1.85,77.96,30.28,79.65,8.21,166.14,0.0,99.4,664.73,0.0
-3.89,77.88,0.0,0.0,-3.08,11.31,1.18,70.38,27.48,84.63,42.66,167.12,0.0,537.37,647.36,0.0
-4.19,78.38,0.0,0.0,-0.26,11.44,2.9,61.4,27.04,74.48,60.17,155.32,0.0,739.87,550.99,0.0
-4.42,75.5,0.0,0.0,2.69,10.31,1.25,49.07,30.31,83.15,78.16,97.34,0.0,802.57,480.58,0.0
-4.56,71.5,0.0,0.0,6.04,9.48,2.21,37.77,33.85,76.78,117.52,50.72,0.0,799.34,319.14,0.0
-4.66,76.25,0.0,0.0,8.05,7.43,0.43,32.52,42.66,94.16,161.68,3.8,0.0,694.33,23.57,0.0
-4.7,78.12,8.19,99.19,9.72,6.31,0.58,30.14,53.07,98.52,166.91,0.0,11.41,667.84,0.0,50.71
-3.14,70.75,42.44,534.56,11.0,5.35,2.04,28.12,60.09,95.37,163.59,0.0,67.21,633.68,0.0,297.53
-0.26,61.38,60.19,740.12,11.2,5.15,3.74,27.52,61.11,82.99,152.75,0.0,119.71,541.9,0.0,433.08
2.96,48.0,79.94,820.88,10.41,4.78,7.0,30.09,63.06,57.01,98.04,0.0,197.48,484.07,0.0,359.6
5.89,38.25,116.06,789.38,9.3,3.72,8.45,34.3,69.68,48.33,50.08,0.0,263.15,315.1,0.0,168.29
8.15,32.25,163.06,700.25,7.33,2.99,10.53,42.95,74.84,42.2,3.78,0.0,301.53,23.41,0.0,243.95
9.78,30.0,167.69,670.94,6.21,2.29,11.2,53.48,77.32,38.44,0.0,0.0,294.36,0.0,0.0,185.18
10.74,28.75,160.06,620.0,5.44,1.7,13.76,59.67,81.69,31.2,0.0,0.0,275.66,0.0,0.0,335.71
11.0,28.0,150.19,532.81,5.06,2.23,13.78,61.49,78.37,31.02,0.0,0.0,150.78,0.0,0.0,613.97
10.5,29.88,98.75,487.56,4.59,1.26,13.07,63.97,83.08,32.31,0.0,0.0,71.94,0.0,0.0,644.72
9.14,34.75,49.44,311.06,3.78,1.59,12.44,69.4,80.51,33.69,0.0,0.0,46.28,0.0,0.0,475.08
7.25,43.25,3.75,23.25,3.12,0.61,11.57,74.17,93.02,36.31,0.0,0.0,4.67,0.0,0.0,37.61
6.12,53.88,0.0,0.0,2.5,0.68,8.86,76.16,97.89,46.33,0.0,11.48,0.0,0.0,51.04,0.0
5.53,59.25,0.0,0.0,1.97,2.08,9.14,80.22,95.12,45.81,0.0,67.39,0.0,0.0,298.29,0.0
4.99,61.88,0.0,0.0,1.9,4.31,6.82,80.31,79.87,53.02,0.0,125.01,0.0,0.0,452.26,0.0
4.42,64.88,0.0,0.0,1.26,7.32,6.15,83.04,55.75,52.95,0.0,202.24,0.0,0.0,368.27,0.0
3.83,69.12,0.0,0.0,1.28,8.95,4.78,82.38,46.73,55.11,0.0,273.23,0.0,0.0,174.74,0.0
3.23,73.5,0.0,0.0,0.7,10.75,3.15,92.45,41.54,60.72,0.0,306.55,0.0,0.0,248.0,0.0
2.69,75.0,0.0,0.0,0.72,11.7,2.23,97.57,37.16,69.2,11.52,305.65,0.0,51.21,192.28,0.0
2.19,78.75,0.0,0.0,2.09,13.3,-0.96,95.0,32.29,86.72,67.47,267.2,0.0,298.68,325.42,0.0
1.62,82.25,0.0,0.0,4.6,13.62,-2.1,78.31,31.38,92.12,127.66,149.08,0.0,461.85,607.04,0.0
1.27,83.0,0.0,0.0,7.48,13.36,-2.24,55.13,31.66,91.16,204.62,73.53,0.0,372.61,658.98,0.0
1.01,84.25,0.0,0.0,9.2,12.75,-4.65,45.92,32.97,100.0,278.27,47.36,0.0,177.97,486.17,0.0
0.77,91.88,0.0,0.0,10.86,11.61,-4.32,41.21,36.22,98.84,309.05,4.68,0.0,250.03,37.71,0.0
0.76,97.25,11.56,51.38,11.95,9.51,-5.85,36.52,44.36,100.0,311.3,0.0,9.15,195.83,0.0,73.6
2.11,94.88,67.56,299.06,13.08,8.89,-4.22,32.83,46.65,95.94,262.98,0.0,47.88,320.27,0.0,425.99
4.84,76.75,130.31,471.44,13.54,7.03,-0.03,31.57,52.26,73.72,148.23,0.0,83.57,603.58,0.0,715.59
7.62,54.5,207.0,376.94,13.51,5.99,2.49,31.33,53.6,62.42,74.32,0.0,135.11,666.12,0.0,707.72
9.41,45.12,283.31,181.19,12.91,4.56,4.77,32.61,55.99,51.64,47.9,0.0,191.73,491.71,0.0,659.72
10.96,40.88,311.56,252.06,11.62,3.03,6.52,36.17,61.24,42.87,4.68,0.0,258.66,37.76,0.0,548.46
12.16,35.88,316.94,199.38,9.84,1.83,7.69,43.37,71.29,38.72,0.0,0.0,255.79,0.0,0.0,552.67
12.88,33.38,258.75,315.12,8.77,-0.52,7.54,47.08,84.11,40.07,0.0,0.0,217.61,0.0,0.0,506.33
13.47,31.75,147.38,600.12,7.13,-1.92,8.11,51.88,91.0,36.78,0.0,0.0,173.61,0.0,0.0,503.76
13.64,31.0,75.12,673.25,5.9,-2.58,5.58,53.92,93.52,42.98,0.0,0.0,90.28,0.0,0.0,430.84
13.04,32.25,48.44,497.25,4.45,-4.19,5.02,56.44,100.0,44.07,0.0,0.0,45.13,0.0,0.0,307.44
11.64,36.12,4.69,37.81,2.97,-4.4,4.24,61.49,99.42,46.8,0.0,0.0,3.99,0.0,0.0,24.74
10.12,42.38,0.0,0.0,1.63,-5.25,1.82,72.33,100.0,57.15,0.0,9.58,0.0,0.0,77.02,0.0
8.66,47.5,0.0,0.0,-0.29,-3.85,2.42,82.8,93.53,56.68,0.0,49.22,0.0,0.0,437.9,0.0
7.22,51.5,0.0,0.0,-1.83,-0.59,2.25,90.44,76.92,56.65,0.0,80.47,0.0,0.0,689.1,0.0
5.83,54.25,0.0,0.0,-2.75,1.92,0.7,94.7,65.15,60.65,0.0,130.09,0.0,0.0,681.39,0.0
4.36,56.88,0.0,0.0,-3.96,4.14,0.14,100.0,54.19,59.27,0.0,183.8,0.0,0.0,632.45,0.0
2.92,61.75,0.0,0.0,-4.45,5.86,-1.57,99.71,45.13,67.44,0.0,247.43,0.0,0.0,524.63,0.0
1.46,73.38,0.0,0.0,-4.95,7.03,-1.87,100.0,40.73,74.4,9.79,244.77,0.0,78.73,528.87,0.0
-0.1,81.5,0.0,0.0,-3.67,7.32,-3.15,92.33,40.73,86.77,49.89,214.28,0.0,443.86,498.57,0.0
-1.76,89.88,0.0,0.0,-0.87,7.69,-3.37,78.52,37.95,88.49,78.93,168.71,0.0,675.86,489.53,0.0
